/svl/data/ego4d/v1/clips/065715ac-d305-435a-a68f-e65e09cd5ae3.mp4 0
/svl/data/ego4d/v1/clips/07ae9c7a-9ab5-4b53-acf4-73740aae8cff.mp4 0
/svl/data/ego4d/v1/clips/666dcc2f-cff6-40b7-9a5e-eb510aa8513e.mp4 0
/svl/data/ego4d/v1/clips/257f685e-f4a9-46b1-819c-ee4499600436.mp4 0
/svl/data/ego4d/v1/clips/2d248bed-939b-4b42-8a93-59242aca623a.mp4 0
/svl/data/ego4d/v1/clips/e2c2f661-c7d3-4a65-b1eb-dc827eb5120a.mp4 0
/svl/data/ego4d/v1/clips/0bd4ea81-9cd6-4940-af97-cfeb09633cb8.mp4 0
/svl/data/ego4d/v1/clips/e46263e2-4cc7-47f8-a752-a7d71e6109b4.mp4 0
/svl/data/ego4d/v1/clips/e355d07d-844b-44ff-bfab-c1fb98d48b6c.mp4 0
/svl/data/ego4d/v1/clips/f0dc57b0-e2a0-4b3b-8509-790fc888a36f.mp4 0
/svl/data/ego4d/v1/clips/b17916a8-2947-4ca9-83e1-456fad746942.mp4 0
/svl/data/ego4d/v1/clips/39212b7a-ea3f-4a18-9090-1ea30987197e.mp4 0
/svl/data/ego4d/v1/clips/b039f380-e2aa-4aa0-83c5-c894a6c1fd6e.mp4 0
/svl/data/ego4d/v1/clips/a08563ec-34ac-4eab-947d-64af3851ed51.mp4 0
/svl/data/ego4d/v1/clips/ee379d11-2535-4300-9d9e-dc9d9c53d94f.mp4 0
/svl/data/ego4d/v1/clips/e60b110e-a9b6-42b7-8f92-082cd74c4937.mp4 0
/svl/data/ego4d/v1/clips/da884e30-0273-4e00-a495-846d000a43d9.mp4 0
/svl/data/ego4d/v1/clips/9d7706e5-aefc-4e34-98d5-9342adc5711e.mp4 0
/svl/data/ego4d/v1/clips/448639c3-da90-4a34-93c2-08ace5287845.mp4 0
/svl/data/ego4d/v1/clips/f65ca820-9784-408f-b92c-bc4065cbe3fc.mp4 0
/svl/data/ego4d/v1/clips/c1eec75b-6211-4eeb-8453-f8d6c29ec49a.mp4 0
/svl/data/ego4d/v1/clips/b1bd830a-a738-4ebe-9e88-c348def0de90.mp4 0
/svl/data/ego4d/v1/clips/8e9ac6f9-75a1-41eb-b922-b2bd4a56ce69.mp4 0
/svl/data/ego4d/v1/clips/51073808-b3e6-48fc-951a-59b26f7b91fa.mp4 0
/svl/data/ego4d/v1/clips/236267e3-c397-49b8-a49c-79409a88d785.mp4 0
/svl/data/ego4d/v1/clips/f9fc7c0a-c42c-4c4c-a4ed-08f078ed5967.mp4 0
/svl/data/ego4d/v1/clips/aba23232-1109-4cba-b2b5-56f291f84d87.mp4 0
/svl/data/ego4d/v1/clips/360fa068-df7b-4fa7-a120-9a3c4268c779.mp4 0
/svl/data/ego4d/v1/clips/4d4a3b75-0ae7-4b54-94f3-3ce09c51dc29.mp4 0
/svl/data/ego4d/v1/clips/f4dc0d96-7b24-4052-a99b-bf77393ddeb1.mp4 0
/svl/data/ego4d/v1/clips/8709efb8-d4f2-40c8-b34a-8a6524d5e7f6.mp4 0
/svl/data/ego4d/v1/clips/1d1132e1-beb9-45c6-ad4a-4d5f2e22151c.mp4 0
/svl/data/ego4d/v1/clips/8d7db022-7f1e-4ca2-87c7-1bfc8de4eec6.mp4 0
/svl/data/ego4d/v1/clips/ad8f5993-0bec-4798-8819-afe3b0739fb2.mp4 0
/svl/data/ego4d/v1/clips/f12194e6-aea8-4fd6-bb8e-c3489d89d26e.mp4 0
/svl/data/ego4d/v1/clips/c6b0e1f9-7af3-4817-bc9a-4ca94ff5989d.mp4 0
/svl/data/ego4d/v1/clips/083f621c-2b3f-4a67-82ef-f9ff78c31d3a.mp4 0
/svl/data/ego4d/v1/clips/6fdd705c-68dd-44d7-a883-34b7494852cc.mp4 0
